"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,-0.480430415008866,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,1.81120905752442e-16,-0.603256138707381,-0.357604691310351,-0.541843276858124,0.0722853416344516,-0.0505403820640635
