"b0","b.bs","b.bs2","b.precc","b.elev","b.lat","b.size","b.elevlat","b.bs.precc"
0.875682785790324,0.795163711091106,-0.0451666801012933,0.33557850198189,0.137729677837449,-0.176417740188325,0.107043363856203,0.0930066248515143,0.0366570550206623
0.822698534974438,0.791791392252157,-0.0423299464146236,0.34265660054518,0.17481356860657,-0.182776783232765,0.124403024265253,0.139041872359528,0.0225363485141548
0.831065247729909,0.766913470135371,-0.0283903799054093,0.363473458757527,0.144289785814436,-0.152092503292969,0.124071202106938,0.0899343089445235,0.0294031669844314
0.738914750449305,0.783262807766059,0.017732763032537,0.365067345721404,0.132307680455212,-0.20961057552084,0.120720155743484,0.0998270499239854,0.0586787166161626
0.77480513522357,0.786524404882132,-0.039519308152105,0.301435793340535,0.0954467768111723,-0.208188977249966,0.126672704297725,0.0915078406228965,0.037218304889487
0.679763525273609,0.797574531644831,-0.0509994359299825,0.287133760042943,0.0834219373650314,-0.177726527270612,0.161745731438484,0.0604192862801911,0.0465960049337599
0.795908266323274,0.800276667102109,0.00502218142429063,0.292467523889769,0.121458547465627,-0.175181561621753,0.11960402529689,0.0911356635596014,0.037416591474664
0.82451020001803,0.773359951119571,-0.0760416059869937,0.267443294412188,0.0876813011720091,-0.225703626310359,0.131232539571138,0.137599712334895,0.0526420885543873
0.818539482747402,0.748457786810896,-0.0852509138094885,0.336756678551429,0.107583290189936,-0.172691964785866,0.13898100372759,0.0938957964137761,0.0441768738141536
0.704227733727613,0.78034145623075,-0.0141003062115223,0.335920132080481,0.152406093921262,-0.174032882515743,0.146054477192438,0.0809613057400571,0.0270622854698523
0.78201057163002,0.800151553314153,-0.106114944390583,0.323379465657452,0.118290952921335,-0.185103225323279,0.153081692878285,0.112612271578522,0.0273640797638488
0.733519903690905,0.768131678130995,-0.0268174684636038,0.314118260364639,0.164997793473855,-0.157252055003817,0.144499365297343,0.0691767194707508,0.0658413403013868
0.797558005503124,0.776451703190981,-0.00522885180651597,0.353590490973608,0.1206393841123,-0.138254885533208,0.110352204460608,0.0529712365026662,0.0430189368906576
0.818846956386403,0.766236482996191,-0.0781249809166744,0.329619926597936,0.123948955905885,-0.129627303539206,0.131340037574279,0.0527730829804729,0.0458030817717344
0.775371771187254,0.799224992241119,-0.102302415599756,0.320782466636842,0.103221580906351,-0.157056279899828,0.145501532993924,0.0883158036073016,0.0602487261052972
0.731683579861504,0.791952152728606,-0.0541067294109178,0.300629040499897,0.121057090206714,-0.213587787150688,0.158924113155573,0.133982372013365,0.071927124215424
0.779699470772911,0.807139276042868,-0.0171721754324659,0.358630270527512,0.160402984494597,-0.167700928370057,0.126243009816391,0.0793815234955557,0.0378704563721885
0.805852843272716,0.71510683873566,-0.055191848336662,0.359279409499335,0.164531901954544,-0.147694379360259,0.125613508157866,0.0870853481216716,0.0144677685335962
0.736561777403345,0.814253079218479,-0.0353306179273494,0.304858087309009,0.0886884557345432,-0.192920055387226,0.145395048441449,0.1047727179561,0.0218129625200854
0.760334747813092,0.79184408916604,-0.00459942865593197,0.312699452778975,0.0923900909288023,-0.205290680785701,0.126274629341205,0.0907424848817002,0.0160242109437163
0.854825880345393,0.771186801137738,0.0121350628258616,0.338599581883331,0.153709042087626,-0.163924535707295,0.104790159094109,0.129109085677367,0.0348211140230516
0.813520618842828,0.784683327339805,-0.0421449953719576,0.332193708749582,0.106102119759647,-0.190080649232594,0.127955113598242,0.0879863944610879,0.0632945220587049
0.827540348957732,0.787254735899271,-0.0982144348897311,0.320543964882909,0.0880827243466217,-0.161639408655259,0.146221458311347,0.0878354447453973,0.0401116830936695
0.899228496580355,0.801165706295465,-0.149473502216034,0.343884593121414,0.0636740084810009,-0.180352242011703,0.115704088908253,0.0736902113605003,0.0950637433454293
0.834385891721953,0.749461318272924,-0.0853676697737923,0.340871917134815,0.158256153573392,-0.174449879565716,0.139930951931592,0.150885318281601,0.084963236804325
0.709318797079217,0.780675846808534,-0.0656825633294222,0.264580467925218,0.128999179928804,-0.14544811870682,0.155346687806828,0.0737264666735605,0.0640473384866466
0.68602005304631,0.786158734895608,-0.0302255839281876,0.323085452569515,0.091624827406234,-0.190286549617678,0.142789483311262,0.0903950251625681,0.00554297227864138
0.857800328310289,0.769174993872178,-0.0186594287790556,0.35354635529077,0.130245265043944,-0.183243680938329,0.103746617713487,0.0994783961806666,0.0340426648194248
0.788698481387455,0.740802676835064,-0.0431265789696232,0.323700467313682,0.0833910844609134,-0.17189812720363,0.13109540409154,0.0852932680012239,0.0464614014690467
0.653662032074316,0.757948830049673,-0.0221636925366218,0.320975786046888,0.122418440684812,-0.129409841204449,0.15628603889869,0.0612070737437351,0.0425298327164787
0.78031298897702,0.847045065605351,-0.0507411644086522,0.329886021350028,0.102725109268779,-0.181735410502157,0.137428037801406,0.076375615049303,0.0815904441981137
0.796393047918545,0.80214492965166,-0.0941769599196797,0.314445527668447,0.137126456043191,-0.18008697615074,0.137912625277113,0.107334582336997,0.0492650399150901
0.745504409479494,0.771957710106443,-0.0291590197636815,0.346844506072529,0.0752109597458453,-0.201518278270591,0.131200252324575,0.0550436123655606,0.0679325018693734
0.821180844931482,0.814259197922565,-0.041924533358863,0.353141064567362,0.134738831165231,-0.139432498480666,0.124180424208601,0.102841606756498,0.044306905634012
0.81590453337327,0.763177563559901,-0.0607073989669484,0.325355464618975,0.0452672970547307,-0.203127350135597,0.131207225943165,0.0794939221516211,0.0804506652221664
0.784096979844066,0.749852825278948,-0.0369637190665024,0.354583792961062,0.0872867347102212,-0.177819739950683,0.128630642476447,0.0601674982127927,0.0404543633636689
0.784123677520409,0.771334166318571,-0.0645049172643335,0.343380845073444,0.134811223104997,-0.121337226616234,0.145852022379048,0.0736750268804285,0.060877016025706
0.72527199455488,0.765240534578129,-0.0454637333733504,0.313097932618547,0.0936156701822856,-0.178093682193933,0.151172779917688,0.0873699260484622,0.0427794916792695
0.946976878451494,0.767435665513813,-0.10506509897947,0.329846169918079,0.069851170663266,-0.154755690976489,0.105093962624348,0.0915636962704662,0.0691453139474669
0.815003950860135,0.74564345444284,-0.0921088873771561,0.369294661493844,0.113871551662138,-0.173625795066455,0.128814105272319,0.103094281859591,0.0602247852368175
0.829227193114591,0.786405791273629,-0.0440847796861525,0.339825369958124,0.112113449852641,-0.184237299184176,0.116880679360411,0.103428265974865,0.0444919435545038
0.74404354690756,0.747072314526255,-0.0159112472025935,0.376615874439416,0.172261947759572,-0.129711434095632,0.135812606136194,0.0711063803707235,0.0475370650508094
0.811644620042224,0.771613790782438,-0.0825151129473983,0.338715663437307,0.135004048746096,-0.146080252132261,0.130167241571784,0.061718568611861,0.0476427703903239
0.767409932581516,0.783374405328656,-0.0278539103738017,0.367290541596862,0.118451541010672,-0.174151950628706,0.136000896313303,0.0997847411321597,0.0577226699320385
0.70599583709006,0.750533645368455,0.0242322419955677,0.358080825108861,0.144085325917355,-0.151802242711515,0.140348388003118,0.0971788521950384,0.0873370453764568
0.652770782819237,0.729170651722117,0.0449966969303887,0.300270861850347,0.0972615675469001,-0.168297906277492,0.153825326153189,0.114964171840297,0.0348731856266783
0.780223403532945,0.788192574048662,-0.0712030196466668,0.299150269675899,0.0835158769514555,-0.170283102225903,0.155268752519723,0.105993245842121,0.0242937429557615
0.684183206386927,0.716459569595805,0.0557741959927086,0.348424339586904,0.100183352383832,-0.191190808499382,0.13512733392334,0.0949040570136313,0.0872639892456894
0.788735251887282,0.758683563713892,-0.0591330079003959,0.348731351961625,0.155738893928959,-0.157601549378976,0.131730110139056,0.12179129098239,0.0420714564083434
0.711147814043546,0.739890406930076,-0.0485806640011367,0.379957224113251,0.127318751807489,-0.158279774167637,0.135540072984492,0.0751994584921967,0.0731297178060615
0.827812110178943,0.771570522684524,-0.00834079617989308,0.371324086241971,0.159302179936777,-0.15802799748409,0.115670189974826,0.0950351196694486,0.0231005138831473
0.931853861530636,0.832354946616145,-0.124462444663725,0.386708240725819,0.111070183256162,-0.183928426696109,0.107043747489072,0.0524125351612392,0.033080463969083
0.700593355924777,0.765478976361054,-0.0143038656559517,0.336429327387683,0.0985971019244758,-0.162640980779265,0.140021906949408,0.0761373688615598,0.0421848239171844
0.850529386605615,0.757196042957802,-0.0341523224317976,0.308664248295992,0.158380784851959,-0.167149777951509,0.133765922215246,0.132454025481451,0.0601340138181957
0.765561677110576,0.758928283874552,-0.0589820243085384,0.341672827886861,0.120850328117169,-0.144682788904941,0.148907941010675,0.0850349740895644,0.0564755444996019
0.839999601822986,0.782118359876365,-0.089603284511358,0.371783528286636,0.0774203141802551,-0.200814456482143,0.124239898458235,0.0662060541915435,0.022952162719588
0.774360252534629,0.782801849133791,-0.0539717053330989,0.307886305601246,0.122057751024339,-0.152628552051416,0.14914632227735,0.116260837160053,0.0476358374794096
0.846028800058979,0.766161091044839,-0.0926772294287929,0.353105193310986,0.126071771978936,-0.189076097660618,0.126400574569565,0.099398550196905,0.0258135714661159
0.66719526894126,0.789970265210637,0.00795546459588173,0.330610233278591,0.097308798435235,-0.151394277118689,0.15254300997791,0.0700021642981291,0.0147505387611773
0.834545281114299,0.785686704589384,-0.141559732182345,0.345393979275035,0.103401516026453,-0.204507933083487,0.146341292725581,0.104884630164916,0.0403866591616845
0.782615925320136,0.77216736649893,0.00727004314502563,0.327452960209749,0.115994955857758,-0.198978700919651,0.121277134435845,0.0998031389964439,0.0358701985018141
0.898121263814455,0.763647299153608,-0.0859246707730423,0.291689876130257,0.0827403310188548,-0.181931928634276,0.112125772051863,0.0908343994992068,0.0344702453821631
0.719456399006094,0.760514794222043,-0.00952965987821739,0.318226992001069,0.108315715410043,-0.207714046784616,0.135253500914458,0.0803105738050945,0.0257102005417965
0.736573011360819,0.747326506217069,0.026418741380119,0.30405625587763,0.0988416275762699,-0.186027004351445,0.133397851934687,0.10452884688497,0.0485518317674188
0.899436164598676,0.800600856663649,-0.0938365140789857,0.339060296649901,0.109618448015242,-0.162585637786077,0.12240434598645,0.0724882934628588,0.0674776481688568
0.770447065149014,0.800552321274958,-0.0601966597074724,0.324633193479915,0.0979729819692257,-0.158333531542104,0.133481841694357,0.0641849109463592,0.059182247824755
0.700126156883034,0.759101683708665,-0.00347242459360886,0.276889832641553,0.0363740408973931,-0.166464805916171,0.145159419104823,0.0640386703967958,0.0562569717241006
0.824485090700875,0.765621084258411,-0.0697362448115196,0.295355448302457,0.109511765927211,-0.134235637771856,0.127536388728754,0.0843562793263486,0.0946124601319776
0.796119129279248,0.78618181654321,-0.0459664156156216,0.279577937853778,0.073081177848002,-0.198771095821464,0.138513451921284,0.088463060655785,0.0796756530037472
0.838184854594146,0.77139219280234,-0.0560736780091405,0.346670617086492,0.121644773959357,-0.193996803381186,0.125232831332464,0.109086343930644,0.0560788688114671
0.874850467653717,0.788871590172488,-0.0460653034812312,0.372575637440073,0.188741584074246,-0.159378644513449,0.112444529765357,0.107806552572754,0.0663243108438252
0.860492261454654,0.768381803556945,-0.0709952683599042,0.342041878599719,0.115787620814933,-0.186161470433981,0.114197706231322,0.120406276637971,0.0530318105317754
0.828782484555027,0.80499280997028,-0.0864891099739992,0.327794623917032,0.128892527088766,-0.150333925677356,0.133900723236852,0.101167438734937,0.0515816819208008
0.67336362723407,0.766982813700907,-0.0127235461958222,0.287495259201062,0.131785124905659,-0.199663227007249,0.158767054829212,0.116584595217045,0.0202062467186431
0.829198271932922,0.799436256821349,-0.0432836930575704,0.352352530882825,0.0922072467675351,-0.159886046350865,0.112669786710029,0.0951996954105901,0.0400857520052905
0.771120199444071,0.779068848293672,-0.0613997502492834,0.305920445703108,0.105140087128093,-0.174678181796506,0.139679661188067,0.100827186624595,0.0843434270517611
0.799065156784505,0.808300461739771,-0.0661888626344128,0.395173522012108,0.143372653118557,-0.157876669449618,0.137930580232477,0.112586107476471,0.0421030101852818
0.640447900333934,0.805824825823111,0.0134666218330495,0.346313213103847,0.137915832751748,-0.143514470382053,0.144664753295965,0.0606604118340611,0.0486036090045763
0.687125534040328,0.747873142139892,0.082335908501329,0.295693904673236,0.150306189875169,-0.186409050477937,0.126666779172015,0.100820264181539,0.0295806223115536
0.882310802334253,0.799941777267317,-0.0931586902716302,0.285293124247018,0.135897934709323,-0.176957709423059,0.125313979499424,0.132179575295798,0.0723304684306304
0.783985813083029,0.797772003169136,-0.0948180636572004,0.302044951463865,0.0771152613760107,-0.209490904356269,0.147768709004101,0.08044970975031,0.0451543552460534
0.908519151621575,0.823524119409173,-0.116201217026159,0.318821134509969,0.106281491420351,-0.157860955309527,0.121323648358378,0.106116067929908,0.0127815491754496
0.734307235533881,0.755549257805112,0.0218041408475076,0.318628150154091,0.103202673091846,-0.158155456236568,0.129026410915808,0.0876907605687735,0.000422704600669222
0.660190001005948,0.743844165093048,0.0526544376625958,0.312149356455371,0.125161820745508,-0.195574238283489,0.137457910752947,0.0747082035153241,0.0292862715050684
0.85612023792304,0.753980302007523,-0.0291672613444092,0.351225921282644,0.117745844430837,-0.136407487678592,0.104936107832079,0.0758888934422003,0.07601913605166
0.847994881577756,0.768109262803925,-0.0125657246553875,0.378349967713677,0.11551091600598,-0.102676253154154,0.103752325887898,0.0580206395231459,0.0136733660597259
0.814836532896872,0.771914949484639,-0.0665369643307524,0.346745700282041,0.145117920483374,-0.155317116095988,0.129843183303023,0.0883871881779935,0.0589692737046519
0.76998295595558,0.727450694643259,0.00181738954619441,0.340073985480278,0.116980292165358,-0.16553952369282,0.126302135951108,0.0890403580929922,0.0589865551614928
0.700243911407882,0.726957554200901,-0.0151434656146859,0.332677417975617,0.160494366133157,-0.192712435089831,0.149384522226132,0.114857432882943,0.0319388015376423
0.80036920906658,0.799651441586322,-0.0864556344166164,0.30490842603233,0.0892860079515184,-0.170971156092522,0.137404038618167,0.0578628018175048,0.0801955831330996
0.786804476014591,0.767666192434309,-0.0639273642946849,0.310277879622222,0.117145353659173,-0.210275430612671,0.142937347773302,0.132862013170995,0.0621226047666953
0.80310538012042,0.776815745078188,-0.0439771173214606,0.327045705332608,0.104976476224011,-0.200785801697164,0.129572856393987,0.12033339945949,0.0330639391897829
0.850600709954375,0.777336720173602,-0.0422010543028628,0.31527136977353,0.101006280145592,-0.187897152526823,0.119352840023684,0.0812738505188883,0.0660430788208815
0.730620873704667,0.786577004819158,-0.047407235981935,0.329385099501199,0.135837276611383,-0.191111180529753,0.154366288564901,0.113307052979144,0.0586453417242835
0.866135625621519,0.774133682279155,-0.101542960142295,0.34632653738898,0.152011767193922,-0.163988473032063,0.125081036706965,0.0882886885496973,0.0485947033967684
0.757979085852446,0.735341454810146,-0.016448371121293,0.347654104315607,0.141871332814932,-0.196406981068051,0.132857409572203,0.0874987189232836,0.0305377497663581
0.834677962477388,0.803741220218725,-0.0489924590716619,0.358844518457504,0.0839757500198398,-0.208558623720389,0.119893508072093,0.0622417434327549,0.076816856728834
0.864288809162998,0.775241689763895,-0.0877343688392656,0.282466008274965,0.0913656290059381,-0.211123452310042,0.127208125558619,0.108072089620606,0.0655071212068498
0.789944722667176,0.818749951794031,-0.0944583961313705,0.349839482827915,0.116656410694539,-0.136673618643132,0.141171700264907,0.0759521055929318,0.0509001154135719
0.753729081201052,0.790402188450852,-0.148599994595036,0.334752384405542,0.0517219836945374,-0.196116738069126,0.16116579944111,0.0536827167021516,0.0721036181014099
0.795047475016469,0.816140743246489,-0.0692321097958487,0.347094305997261,0.114912669174634,-0.186585604781017,0.143081698762808,0.108038076071339,0.047420428761388
0.907746111507533,0.808163270656485,-0.0925253560241677,0.345063575440957,0.0921979163370261,-0.16233277181927,0.119783376081447,0.0931803075425693,0.0391404612562618
0.869631198279416,0.809305554897259,-0.0900618112753004,0.356606610990759,0.0701487627642951,-0.172715934130633,0.114288121289976,0.0190731521661814,0.0342650841313634
0.757163246953523,0.821719741508659,-0.093713972956336,0.305299692671448,0.10618725258624,-0.193418937530444,0.154489332825494,0.0599032106616716,0.0715713240986781
0.861746180786801,0.778163830251065,-0.058437555674573,0.336920923287664,0.129999144057301,-0.2183994896556,0.122502478308742,0.104685629259566,0.077671353055049
0.804279580965215,0.77967106361042,-0.0354210215931563,0.327172812639012,0.120129555936884,-0.1565796482748,0.121726180707454,0.079201331738828,0.0479566942890639
0.86130074895076,0.764219362818135,0.0301414839172631,0.369364767926604,0.111549689736038,-0.179374082737251,0.0848893768725254,0.0915949246900823,0.0648533062973785
0.836651330956871,0.765745812646964,-0.052715502880162,0.314955381158361,0.190696943882594,-0.158866081356924,0.137960055752515,0.178249283827329,0.0854691793082003
0.802841664798588,0.736337888730274,-0.0146669753648362,0.299730475157091,0.0623511656630057,-0.206249902664047,0.121515519310032,0.0826369768187034,0.0919912681702725
0.693605691527443,0.768067692012981,-0.00884302458230521,0.28184382666267,0.105261931912856,-0.227129052440576,0.158401372270051,0.115427928266033,0.0431727543435052
0.773361452493436,0.762991295587149,-0.0586602312350943,0.333201330562832,0.174626269557724,-0.15133886498626,0.136485752432314,0.106586385854933,0.0694901878725273
0.770543135473243,0.789205093123197,0.00938452991360934,0.357730410002807,0.130321813280307,-0.145323883844976,0.123170990529485,0.0807515279834901,0.0386398287573247
0.866953843851458,0.799559021831813,-0.0721961171019975,0.36655933669053,0.142219710004345,-0.159052521938484,0.116490989025296,0.120522221377997,0.0647627992480435
0.862743856815175,0.767530322592766,-0.122100005852541,0.341168882743072,0.153916188702498,-0.171462554299807,0.129220689721735,0.139140279239729,0.0539733107099703
0.694737453028717,0.768787361579306,0.000975033775394256,0.343725295394851,0.141292376116064,-0.157357959487395,0.146467485055436,0.0751556354063854,0.0528671059970252
0.830976323162181,0.772207632294959,-0.0694406347218931,0.309642989001227,0.114245770484204,-0.161115099267487,0.131917097282882,0.0975919731439291,0.0553536663244703
0.855512204963781,0.759681480369065,-0.0743480455189509,0.320343710625698,0.0497932702701395,-0.174948546483059,0.123848882595097,0.117525258427176,0.0690888590667345
0.872811815224143,0.79890518617546,-0.00233055899849526,0.334405711683266,0.0815927431704266,-0.18439101223819,0.0958450837471936,0.0939628841518676,0.062097734787028
0.922900371715377,0.855959437885738,-0.128639656324639,0.337814593010944,0.101914035896003,-0.129911190992085,0.11963744720494,0.0703437825723342,0.0372338147741592
0.77691337821701,0.790817038381341,-0.0127217209906825,0.30388490491858,0.133870054553531,-0.181729845323949,0.126917874204954,0.102516614551324,0.0434886274286513
0.772681283130352,0.796131895362531,-0.0263297617382978,0.317876883452686,0.113610768687297,-0.160553268106384,0.139968948796782,0.0713199374504184,0.0414632162100349
0.814486870464073,0.78237552254553,-0.0297156401036703,0.325551482508199,0.069610138052265,-0.181301326391503,0.126552501885521,0.102060479762799,0.0883847626671578
0.771873388965161,0.743740437523159,-0.0619091387000769,0.409171436678976,0.145108883839926,-0.0850261714346035,0.130979046442869,0.0532488225190095,0.0701534446158402
0.875966643418899,0.799851067960953,-0.0675398551355757,0.341859613103231,0.0582015034766898,-0.194244849820769,0.11321141457353,0.0655302017242546,0.0213512976918383
0.730759792602172,0.755515435100135,0.061296521691438,0.320436271601322,0.133489125726315,-0.207897446316733,0.118279241773769,0.113430969514567,0.0457338387688845
0.854734047099201,0.736644477538169,-0.0113748437818714,0.34110562841791,0.133330319876036,-0.169586695376737,0.115630763650601,0.129536349845372,0.0596465701981896
0.855182990247512,0.78336382558181,-0.0893302469308625,0.293564797669367,0.11059235047021,-0.170624493336573,0.124628537572232,0.104319543059863,0.0369043076510236
0.828968549846498,0.762224832688469,-0.0876155523708203,0.3357358382517,0.0783647468596299,-0.189019146729766,0.130668846665453,0.0758376033573525,0.0902923742838236
0.812754346981956,0.758363930760102,0.00246416795012923,0.321661563906087,0.0488819604704519,-0.188961531700933,0.10694103686185,0.0774750674612841,0.0510589465520996
0.849351189164574,0.766811310350474,-0.0775960052440844,0.347652583299527,0.10544132272773,-0.150681490897051,0.127101241749293,0.0942976414397788,0.0441315007722938
0.789889465649768,0.802208916097885,-0.0351521387090063,0.293200378895256,0.139071963858075,-0.173553052274213,0.137817383961129,0.0907973014340016,0.0180674236153358
0.850598883647306,0.781955564372141,-0.136382585248891,0.272656087920018,0.0819866085353236,-0.190876229363758,0.143576540489429,0.0851872416815905,0.0574694314759877
0.747768499728576,0.777176578347467,-0.0499982924975274,0.343363660225864,0.123751925017313,-0.155205262731625,0.140080125737588,0.0780993082515468,0.0640048529714423
0.813036274718649,0.800837954579711,-0.0422709712180361,0.324077795225414,0.0703481960138105,-0.193882483783687,0.129060612449239,0.104588814147109,0.0818110354292514
0.747496826230666,0.781374390872321,-0.00702148994569595,0.290643509923386,0.0885411243415392,-0.177259592724781,0.13552452618628,0.0824197307617301,0.02292606124295
0.763726870136846,0.82393410787076,-0.0691954658558363,0.312841436026332,0.11948729297594,-0.161454476092672,0.140654163333125,0.115954858831332,0.0473370439259337
0.822143005000954,0.792023161621512,-0.0468195058930512,0.364719273127567,0.0965221963908604,-0.165093947525936,0.124886986758399,0.0437490131869832,0.0345859056481342
0.866913426461949,0.824741850473403,-0.128338550062682,0.337210419510214,0.0847721735770255,-0.142804426974896,0.137270037996906,0.0669776999694978,0.0402552920097409
0.78091381124389,0.768607937262113,-0.0304606247573621,0.325232242526997,0.111825561815338,-0.155312909574658,0.132341560700581,0.0833657630474048,0.0685322977487586
0.717051836267513,0.768844496858838,0.0359160335947001,0.354880083453288,0.149519955862772,-0.189105829900946,0.138816008917027,0.113607281656207,0.0272638327123931
0.813610802859747,0.787797878948541,-0.0627060693125931,0.346260602317988,0.0874784878156048,-0.163138394130019,0.114369455978639,0.088489936947646,0.0466366101637299
0.838004332857673,0.716120963028273,-0.0581602310421873,0.339406916264173,0.119173755737159,-0.173561975861695,0.121931918648343,0.104119819090935,0.0840541516159411
0.683657816590869,0.771071815741679,0.0575143060666876,0.299819917696771,0.0976032751029069,-0.182226421440271,0.127715460840251,0.0866901471809463,0.0839209447871591
0.789179107561492,0.818094084939708,-0.104251771376927,0.301380547498056,0.119670422088809,-0.155045191167006,0.144602397714397,0.102265847324683,0.0652526563799253
0.771046015179221,0.763333528737188,-0.0286993644069391,0.318502228473767,0.126080456121319,-0.184864303134385,0.128659598414412,0.0911033916768508,0.00708562533179716
0.84028165588432,0.761143541630613,0.0345348794691162,0.409231722389733,0.11146354739281,-0.164221225949574,0.0863589192527525,0.0506673426492538,0.055477805477073
0.795846998183505,0.7897683909504,0.00593234615883032,0.324837284160104,0.0877920111786296,-0.220588959070022,0.11857579475458,0.063870097957788,0.0726087843429503
0.998627778637675,0.751043704624135,-0.0909680986268511,0.328414520807345,0.103383601628622,-0.140375172024982,0.0998543017598613,0.123535572822481,0.0780409667644961
0.810238186969469,0.765959250169965,0.0527877794274459,0.395412590343386,0.117818628773548,-0.165353404821475,0.0980004819864539,0.0545201782258203,0.0258555002656027
0.702052570875632,0.765062726281694,0.00399458734250334,0.31409713659074,0.0495745369830284,-0.194908582168035,0.145578038714171,0.0419652474874203,0.0414675591687819
0.790963690409199,0.818823995971224,-0.115868822139507,0.306387210607778,0.100594981822368,-0.206686062537543,0.153079147389418,0.10986534208816,0.0363765342031195
0.964805683266908,0.761684498130683,-0.0771157882217108,0.323159287011195,0.115424794865013,-0.17789621642336,0.108288965954814,0.0900478351262425,0.0566254116183579
0.661384003376779,0.761563337047207,0.00403813603606835,0.346799048285913,0.0651578869580896,-0.207122386513058,0.147612766311728,0.0561245104852376,0.0548996317349705
0.631202974213765,0.762359863206791,0.00844372730414644,0.287659101954724,0.0483985213004666,-0.179338973479305,0.151493477461626,0.0472826540036784,0.0848651537634082
0.869549368640584,0.789893928521358,-0.0504340109476671,0.343301211896107,0.104902850858261,-0.198333657498223,0.110463392131797,0.123084504169697,0.0421681655529421
0.717887044232259,0.799369253195273,-0.0726648260527031,0.34322515955196,0.127925858607293,-0.0502651307484406,0.156639912611404,0.0735865938807666,0.0987799122219441
0.713636556247034,0.783232337730955,-0.00364223305086284,0.365032827746676,0.118651565659035,-0.163229211299756,0.135670023969567,0.04697022352484,0.0182937290717106
