"cc.raw","pyro.raw","patch.raw","precc.raw","elev.raw","lat.raw","whrtype","fir.raw"
68.77,7.58,150,44.71875,1269.383,40.838203318,"HRD",5.38125
88.64,6.2,254.56,46.63888889,1310.496,40.83738411,"PPN",4.18611111111111
15.42,4.61,0,56.22222222,1616.039,39.929678624,"SMC",15.5622222222222
17.06,3.79,30,60.34285714,1613.583,39.929770541,"SMC",22.318
0.69,2.33,0,55.2972973,1613.718,39.929495244,"SMC",15.1640540540541
7.81,3.2,0,77.82857143,1617.484,39.932194467,"OTH",20.5168571428571
17.47,5.34,0,67.4,1611.084,39.935042512,"OTH",6.93114285714286
34.24,7.18,30,67.6,1633.931,39.93761431,"OTH",14.2617142857143
86.35,6.13,201.25,63.77777778,1633.511,39.939591938,"NFR",11.2844444444444
22.89,5.35,0,60.77142857,1640.683,39.941872693,"NFR",6.92028571428571
40.09,6.25,0,61.85714286,1636.219,39.943491672,"NFR",4.14285714285714
5.62,6.13,0,51.38888889,1655.887,39.944871314,"NFR",4.33916666666667
22.26,3.56,30,75.8,1583.249,39.927790618,"JPN",18.0014285714286
34.26,2.43,30,69.62162162,1566.67,39.925435329,"SMC",22.9394594594595
2.71,3.24,0,72.71875,1563.334,39.925699115,"SMC",23.9478125
35.51,2.13,30,76.14285714,1576.582,39.924064446,"NFR",16.3962857142857
0.97,1.61,0,79.5,1574.324,39.921635402,"OTH",23.7161111111111
16.6,2.81,0,60.12121212,1586.594,39.923394599,"SMC",23.2787878787879
5.91,3.49,0,73.78125,1594.515,39.923774281,"SMC",27.685625
9.41,2.98,0,77.05714286,1577.121,39.922186493,"SMC",24.9774285714286
0,2.08,0,77.94285714,1591.596,39.919846893,"SMC",38.6471428571429
4.11,1.29,0,77.80555556,1558.747,39.917397762,"SMC",30.3047222222222
26.99,3.31,0,66.32352941,2118.134,36.2407316484,"SMC",22.1064705882353
47.86,3.33,42.43,44.08571429,1949.479,36.2496771407,"SMC",1.93857142857143
66.19,3.62,30,33.77142857,1961.589,36.2518490781,"SMC",0.0794285714285714
17.51,3.19,0,26.84375,1977.407,36.254117869,"SMC",0
42.41,2.76,30,21.54285714,2000.19,36.2561967855,"SMC",0.267142857142857
25.69,2.98,0,25.2,1988.695,36.2568265812,"SMC",0.266857142857143
58.9,4.1,0,27.71875,1963.748,36.2545247384,"SMC",0.1346875
83.69,4.62,90,26.53125,1977.694,36.2545422036,"SMC",0.2890625
39.32,3.77,42.43,31.97142857,1964.165,36.2529362443,"SMC",0.312571428571429
95.45,4.57,150,23.13513514,1994.906,36.2515724557,"SMC",0.0391891891891892
91.44,4.57,84.85,25.66666667,1991.836,36.2511389965,"SMC",0
32.63,2.11,30,48.77142857,1915.3,36.2388519818,"SMC",14.546
78.14,2.31,67.08,67.6875,1959.703,36.2388856661,"SMC",22.435
39.15,3.03,0,54.53125,1953.292,36.2408429198,"SMC",18.5565625
34.83,2.51,0,34.05714286,1923.133,36.2408317374,"SMC",0.226285714285714
29.14,2.53,30,53.13888889,1945.355,36.2427721174,"SMC",16.8486111111111
13.87,1.86,42.43,49,1944.285,36.2450349116,"SMC",4.84485714285714
86.03,2.93,84.85,60.25714286,2052.109,36.2389377297,"SMC",15.5837142857143
65.82,2.39,60,65.7027027,2159.105,36.2384484076,"SMC",27.3005405405405
53.23,1.81,60,87.25,1236.41,39.7900913359,"SMC",3.544375
19.11,1.92,30,86.3125,1235.42,39.7927569534,"SMC",11.15
6.8,1.81,0,85.65625,1235.81,39.7918690903,"SMC",12.7471875
2.72,1.32,0,87.44444444,1288.45,39.7915126657,"SMC",16.5877777777778
0.91,1.45,0,85.70588235,1251.87,39.7933036016,"SMC",11.7623529411765
1.81,1.34,0,86.91666667,1292.82,39.7926485141,"SMC",16.9313888888889
28.36,1.36,0,87.45945946,1298.72,39.7917799423,"SMC",23.4675675675676
1.65,1.27,0,87.47222222,1296.36,39.791054757,"SMC",34.0163888888889
1.64,1.08,0,86.97142857,1266.74,39.7908188447,"SMC",10.3657142857143
0.04,1.09,0,87.59375,1270.82,39.7928946463,"SMC",11.29375
0,1.3,0,87.80555556,1245.63,39.7886225321,"SMC",7.00361111111111
0.01,1.04,0,87.47222222,1270.95,39.7862147089,"SMC",10.7858333333333
0.07,1.03,0,87.42857143,1262.1,39.7842427213,"SMC",11.5314285714286
0.16,1.04,0,87.08108108,1241.74,39.7820883788,"SMC",18.6932432432432
0.12,1.01,0,85.8,1258.45,39.7800113954,"SMC",24.2968571428571
0.63,1.05,0,86.97222222,1251.05,39.7814329663,"SMC",33.8258333333333
8.32,1.06,0,86.84848485,1251.48,39.780724879,"SMC",26.3878787878788
2.56,1.06,0,85.5,1234.08,39.7804689715,"SMC",15.6630555555556
1,1.15,0,86.5,1232.6,39.7783896046,"SMC",9.32555555555555
4.58,1.14,0,84.63888889,1221.31,39.7772107482,"SMC",6.49666666666667
100,1.47,189.74,72.41666667,1993.533,35.7734632975,"NFR",0.9075
100,1.77,240,67.11428571,1986.204,35.7754028942,"NFR",2.23257142857143
61.06,2.16,67.08,47.37142857,1984.289,35.7768214791,"NFR",1.26971428571429
60.74,2.27,60,47.94444444,1957.291,35.7754291306,"NFR",0.394166666666667
100,1.65,212.13,49.08108108,1947.771,35.7731923578,"NFR",0.646486486486486
100,1.32,371.08,54.51428571,1945.088,35.7710864532,"NFR",0.08
100,1.33,300,59.20588235,1949.142,35.7693373006,"SMC",3.34176470588235
100,1.34,408.04,59.47222222,1945.373,35.7670684504,"SMC",4.11722222222222
80.18,1.34,174.93,71.72222222,1926.839,35.7647136325,"HRD",7.38027777777778
88.38,1.3,67.08,66.66666667,1915.567,35.7628986636,"SMC",10.695
100,1.1,408.04,57.36111111,1999.751,35.77401869,"SMC",1.86111111111111
100,1,657.95,57.875,2012.352,35.7761140083,"SMC",2.59625
100,1,630,60.22857143,2034.215,35.7778565723,"SMC",2.766
100,1,758.95,49.62857143,2024.255,35.779983202,"SMC",1.89057142857143
100,1,726.22,58.21875,2060.635,35.7816991484,"SMC",2.6984375
100,1,722.5,58.11428571,2063.496,35.7839384746,"SMC",2.29971428571429
100,1.12,468.61,48.11428571,2078.108,35.7855530932,"SMC",15.3588571428571
96.68,1.75,234.31,55.81818182,2099.801,35.7862838705,"SMC",14.6309090909091
26.34,3.71,0,64.8125,2099.845,35.788156422,"SMC",16.6603125
99.81,2.54,152.97,57.7027027,2125.529,35.7895857268,"SMC",6.99648648648649
1.9,1.43,0,68.57142857,1429.016,40.0873144887,"SMC",7.538
3.2,1.34,0,58.43243243,1419.241,40.0861800558,"SMC",2.97486486486487
3.14,1.63,0,58.73529412,1422.385,40.0859513917,"SMC",3.24264705882353
24.17,2.34,0,61.36111111,1457.213,40.0857018993,"SMC",7.71138888888889
8.55,2.75,30,62.65714286,1453.033,40.0857993169,"SMC",2.81514285714286
66.74,3.35,42.43,67.91428571,1484.451,40.0851100028,"SMC",5.614
85.81,4.31,84.85,57.72222222,1508.768,40.0827721659,"SMC",5.46694444444444
68.8,4.27,42.43,59.88571429,1527.874,40.080851278,"SMC",7.19
5.4,3.89,0,64.5,1547.855,40.0790319437,"SMC",7.895
3.5,1.51,0,63.125,1463.353,40.0884373171,"SMC",3.5853125
0.79,1.58,0,61.63888889,1471.283,40.0877598859,"SMC",6.17194444444444
1.43,1.73,0,64.33333333,1491.642,40.086023484,"SMC",5.89166666666667
35.17,1.85,0,56.375,1498.015,40.0837809298,"SMC",2.504375
2.09,2.32,0,48.25,1500.811,40.0816724863,"SMC",8.8346875
4.4,2.3,0,51.34285714,1525.05,40.0794170833,"SMC",1.29028571428571
20.12,2.29,0,63.11111111,1529.644,40.0813957797,"SMC",12.26
37.95,2.56,42.43,57.91666667,1565.809,40.0811576984,"SMC",12.0961111111111
48.21,2.28,67.08,40.88571429,1576.697,40.0812695688,"SMC",8.54514285714286
41.99,2.69,42.43,51.77142857,1568.814,40.0799776487,"SMC",13.0268571428571
5.61,2.48,0,45.41176471,2594.841,37.8032249886,"EPN",1.62588235294118
21.94,3.8,0,30.97142857,2597.844,37.805151884,"EPN",0.306
65.99,5.3,90,32.2,2593.867,37.8068526259,"EPN",0.0434285714285714
59.27,9.27,67.08,29.22857143,2549.253,37.8084966356,"EPN",0
29.56,7.59,0,30.51428571,2540.449,37.8105136792,"EPN",0
54.75,6.89,30,32.34285714,2549.114,37.8127986431,"EPN",0
68.6,7.02,67.08,29.9375,2577.206,37.8129993126,"EPN",0
11.47,5.08,0,35.71875,2581.822,37.8127393894,"EPN",0.666875
25.29,4.23,0,37.17142857,2586.124,37.810671912,"EPN",1.25914285714286
40.94,3.01,0,35.94444444,2615.474,37.7989967788,"EPN",0.34
67.78,4.24,84.85,33.71875,2610.463,37.7968219719,"EPN",0.2390625
41.69,8.2,60,40.94285714,2589.534,37.7957708568,"EPN",0
44.64,7.62,30,39.35294118,2560.189,37.7957578367,"EPN",0
94.76,6.73,182.48,37.24324324,2522.633,37.7943150271,"EPN",0
89.31,4.68,216.33,45.24324324,2490.425,37.7943233911,"EPN",0
76.51,3.22,189.74,39.09375,2472.777,37.7942125506,"EPN",0
90.26,3.47,271.66,37.59375,2456.554,37.7956803335,"EPN",0
71.14,5.06,169.71,41.32432432,2452.061,37.7978795646,"EPN",0
96.27,3.41,342.05,40.80555556,2486.675,37.7984666192,"EPN",0
39.84,5.69,30,15.74285714,2428.906,36.143625796,"NFR",1.31885714285714
42.35,4.01,0,33.10810811,2443.143,36.141521104,"OTH",8.23405405405405
99.07,3.01,169.71,30.82857143,2460.524,36.139889035,"EPN",8.168
94.73,2.39,94.87,29.22222222,2450.003,36.138062145,"EPN",7.13972222222222
14.61,2.6,0,34.13888889,2460.024,36.136193084,"NFR",3.22166666666667
84.55,3.2,42.43,42.08108108,2417.658,36.134300152,"OTH",8.26081081081081
53.38,3.63,0,38.54285714,2394.763,36.13232562,"OTH",7.73571428571429
82.23,5.04,90,42.77777778,2366.22,36.130267152,"OTH",2.96361111111111
100,5.64,161.55,46.71875,2336.294,36.128398767,"EPN",2.67375
87.75,6.07,161.55,37.42857143,2305.399,36.126140012,"EPN",2.85971428571429
0,1.45,0,18.97142857,2242.669,36.117859152,"NFR",0
0,1.25,0,16.72222222,2221.427,36.115811911,"NFR",0
0,1.06,0,19.91666667,2212.501,36.11499987,"NFR",0
0.03,1.05,0,22.02857143,2194.338,36.113417123,"NFR",0
0,1.16,0,23.62857143,2190.827,36.111947997,"NFR",0
10.96,1.69,0,21.94285714,2146.831,36.1088591,"NFR",0.036
1.07,2.83,0,23.10810811,2129.332,36.106710215,"NFR",0.233243243243243
37.25,3.58,0,29.44117647,2116.366,36.105952532,"EPN",1.57529411764706
87.23,3.53,216.33,28.63888889,2101.428,36.104354077,"OTH",0
81.78,2.99,276.59,28.59459459,2085.127,36.102364563,"OTH",0
78.98,3.32,90,26.36111111,2094.859,36.1006801626,"OTH",0.110833333333333
0.07,1.7,0,64.23529412,2020.805,39.8227999896,"RFR",43.2061764705882
0.74,2.1,0,61.62857143,2058.095,39.8213071078,"RFR",43.3408571428571
99.14,2.5,150,55.05714286,2082.755,39.818838451,"RFR",30.056
82.4,3.21,94.87,74.02857143,2041.953,39.8165892644,"RFR",28.0705714285714
19.21,2.55,0,74.77142857,2015.817,39.8143263035,"RFR",39.7805714285714
15.32,2.18,0,78.88888889,1995.967,39.8121934333,"WFR",46.3613888888889
5.71,2.91,0,76.78125,1916.01,39.8127165756,"RFR",50.4846875
13.58,1.93,0,69.02857143,1934.333,39.8104800697,"RFR",37.1737142857143
8.14,1.55,0,71.32352941,1893.596,39.8086474836,"RFR",51.0385294117647
79.37,4.55,67.08,59.96875,1953.537,39.8289469483,"SMC",10.3284375
67.41,3.47,42.43,68,1940.776,39.8266033278,"SMC",20.6697222222222
51.77,3.15,60,74.16666667,1926.46,39.8253545538,"SMC",40.7480555555556
21.58,2.95,30,76.11428571,1896.838,39.8246809434,"RFR",53.2971428571429
1.82,2.29,0,71.85294118,1890.763,39.8231559421,"RFR",40.3944117647059
9.73,2.78,0,70.72972973,1876.028,39.8226356978,"RFR",36.1497297297297
96.31,2.68,123.69,61.77777778,1877.739,39.8239201853,"NFR",19.7927777777778
79.31,2.85,60,74.77142857,1847.605,39.8226080854,"SMC",27.8991428571429
6.84,3.15,0,71.66666667,1848.227,39.8207496811,"RFR",39.0372222222222
29.21,3.76,0,68.96875,1821.027,39.8187913245,"SMC",49.4878125
12.36,6.07,0,45.02857143,2359.838,36.8290685453,"OTH",12.058
0,1.12,0,65.22857143,1656.843,36.8109808305,"PPN",0.922285714285714
9.21,1.82,0,71.25714286,1695.718,36.812482488,"PPN",2.99342857142857
14.11,3.75,0,71.05882353,1686.8,36.8142592262,"PPN",2.715
66.63,5.54,30,57.28571429,1751.337,36.816419456,"NFR",3.80942857142857
75.92,3.14,90,51.88888889,1816.037,36.8162531011,"HRD",1.46416666666667
40.82,3.57,30,45.32432432,1888.556,36.8180926509,"NFR",0.170810810810811
37.94,3.78,67.08,44.8,1916.63,36.8202603842,"OTH",1.95457142857143
34.15,4.07,0,40.71428571,1957.777,36.8225917848,"NFR",0.233714285714286
27.01,2.79,0,41.2972973,1988.767,36.8248380263,"SMC",2.96243243243243
10.86,2.62,0,40.61111111,2003.861,36.8266116622,"NFR",1.41388888888889
10.17,2.38,0,26.2,2068.934,36.8280970761,"SMC",0.268
17.46,2.47,0,43.91666667,1995.662,36.8259887953,"SMC",3.08611111111111
19.02,2.36,0,39.10810811,2030.491,36.8274433097,"SMC",0.2
10.83,2.07,30,21.25714286,2124.8,36.8290748226,"SMC",0.976285714285714
4.72,2.15,0,24.09375,2179.39,36.8303739756,"NFR",1.58625
42.51,2.07,67.08,31.68571429,2217.69,36.8309370093,"NFR",5.52371428571429
18.89,1.65,0,22.28571429,2281.067,36.8322689272,"SMC",3.08942857142857
0,1.54,0,35.25714286,2303.139,36.8324809097,"SMC",13.6845714285714
5.02,1.82,0,40.61111111,2295.273,36.8317808167,"NFR",11.5788888888889
0.32,2.66,0,54.69444444,2349.791,36.8313171857,"RFR",28.6869444444444
62.22,3.61,150,43.75,1779.681,40.749250462,"EPN",2.630625
60.76,3.54,30,39.28125,1778.144,40.748647875,"NFR",1.040625
38.74,2.75,0,28.22222222,1779.956,40.748314122,"NFR",2.57833333333333
55.53,2.68,0,35.08333333,1781.418,40.747497915,"NFR",3.04416666666667
88.17,3.35,150,44.80555556,1789.186,40.746465328,"NFR",4.63
83.89,5.39,150,28.02857143,1785.824,40.744526811,"NFR",3.51971428571429
27.51,3.42,30,43.45714286,1793.204,40.743142741,"NFR",4.89428571428571
2.81,2.01,0,45.73529412,1801.592,40.741568476,"EPN",4.57588235294118
27.81,3.87,0,24.96875,1786.819,40.741000053,"NFR",0.8284375
10.84,5.11,0,35.28125,1785.542,40.740938826,"SMC",0
0.39,1.84,0,19.59459459,1772.605,40.74691317,"SMC",0
0,1.59,0,23.77142857,1778.502,40.747320898,"SMC",0
38.57,1.53,42.43,14.08571429,1784.638,40.746812401,"NFR",0
46.67,1.59,42.43,15.85714286,1803.115,40.746725503,"NFR",0
30.25,1.71,0,23,1819.747,40.748436885,"SMC",0.195
10.62,2.18,0,30.91176471,1836.469,40.750542097,"PPN",0
47.65,2.49,67.08,24.5,1848.169,40.752898309,"NFR",0
7.81,3.15,0,28.34375,1835.199,40.753613398,"PPN",0
3.11,3.67,0,27.34285714,1838.169,40.7558101,"SMC",0
4.49,4.06,0,24.17142857,1852.358,40.75790006,"SMC",0.330285714285714
86.46,4.37,161.55,53.58333333,1830.171,40.757653456,"NFR",1.39166666666667
98.42,4.25,150,35.0625,2525.849,36.352869345,"NFR",7.67625
72.46,4.06,108.17,48.09375,2545.083,36.3534931284,"NFR",5.33875
70.03,3.93,120,44.32432432,2568.67,36.355135226,"NFR",9.94351351351351
34.4,2.96,0,50.36111111,2597.836,36.3571638169,"RFR",8.33194444444445
7.23,1.8,0,59.54285714,2629.557,36.359287669,"RFR",25.3002857142857
0.61,1.21,0,51.4,2655.833,36.3612717602,"RFR",18.7705714285714
74.81,3.31,84.85,46.4375,2696.288,36.3583205258,"NFR",6.9084375
96.44,5.35,218.4,33.85714286,2720.128,36.3572057026,"NFR",4.42971428571429
72.22,4.37,150,11.46875,2712.877,36.3563023887,"NFR",0
76.11,5.42,150,39.11111111,2708.988,36.3568780106,"NFR",4.20166666666667
0.2,2.64,0,59.09375,2484.784,36.3509418057,"RFR",20.76
22.28,2.55,0,61.22222222,2465.13,36.3487218489,"RFR",38.4927777777778
17.82,2.4,30,58.68571429,2466.042,36.3464293605,"RFR",28.8208571428571
8.54,2.79,0,61.38888889,2443.13,36.3440622872,"RFR",11.1916666666667
2.31,4.86,0,50.42857143,2424.5,36.3421626321,"RFR",32.506
31.31,5.9,30,55.4,2378.774,36.340110172,"RFR",16.2134285714286
94.34,4.99,228.47,50.37142857,2333.824,36.3378430724,"NFR",8.96771428571429
82.26,3.99,120,52.13513514,2289.417,36.3356264003,"NFR",9.74108108108108
100,4.09,182.48,50.83783784,2308,36.3355900942,"NFR",5.7227027027027
77.31,5.28,67.08,51.74285714,2342.934,36.3375900094,"NFR",8.04057142857143
33.82,4.33,30,13,1806.555,40.8723439982,"NFR",0
71.79,3.75,67.08,25.47222222,1807.154,40.8734375592,"EPN",0
94.13,2.69,127.28,26.9375,1799.297,40.8755264377,"EPN",0
99.5,2.76,150,39.375,1780.389,40.8770014863,"EPN",1.303125
16.98,3.29,0,33.31428571,1777.452,40.8777014619,"EPN",0
76.09,5,90,23.71428571,1759.069,40.8771957465,"EPN",0
91.65,3.81,108.17,30.80555556,1770.244,40.8753624757,"EPN",0
1.15,2.42,0,12.34285714,1758.637,40.8735699611,"OTH",0
37.18,3.6,42.43,38.11111111,1762.612,40.8713980147,"EPN",1.34833333333333
43.95,3.88,42.43,30,1789.676,40.8692688622,"EPN",1.01277777777778
92.69,3.22,67.08,33.53125,1792.061,40.8635789429,"EPN",2.20125
86.61,3.43,169.71,25.375,1797.023,40.865666774,"EPN",0.0546875
74.53,3.87,94.87,38.27777778,1800.679,40.8673005849,"EPN",2.55888888888889
63.16,4.27,60,33.64705882,1810.744,40.8689352474,"NFR",1.03558823529412
85.02,3.39,123.69,33.25,1810.049,40.8705543066,"EPN",0.244166666666667
99.88,4.25,150,32.11428571,1820.74,40.8683601923,"EPN",0
100,3.56,134.16,34.2,1833.355,40.8660510102,"EPN",1.68114285714286
93.06,3.92,127.28,31.4,1841.643,40.863840322,"EPN",0.269428571428571
40.54,4.21,60,34.46875,1847.875,40.8617549042,"EPN",1.0803125
87.47,4.29,169.71,36.02702703,1863.905,40.8595288636,"EPN",4.30216216216216
5.56,1.98,0,35.25714286,1532.6,41.6534078787,"EPN",0
100,2.05,182.48,20.81081081,1509.294,41.654108006,"NFR",0
100,1.63,283.02,19.03125,1494.611,41.6559485763,"NFR",0
100,1.67,240,12.0625,1479.105,41.6573192428,"NFR",0
100,1.8,212.13,7.514285714,1459.077,41.657349656,"NFR",0
100,1.87,210,15.37142857,1447.281,41.6566251216,"EPN",0
48.75,2.42,42.43,14.63888889,1427.689,41.6579703708,"NFR",0
100,1.7,295.47,11.27777778,1434.339,41.6551418525,"NFR",0
100,1.86,254.56,7.5,1407.491,41.6544160403,"NFR",0
100,1.12,488.36,18.2,1417.877,41.6520118016,"EPN",0
16.94,2.91,0,31.84375,1483.842,41.6445552641,"EPN",0
71.77,3.76,120,23.59459459,1474.761,41.6441550493,"EPN",0
49.51,3.93,60,26,1467.536,41.6424941526,"EPN",0
97.7,2.1,300,16.94285714,1450.259,41.644323416,"EPN",0
99.87,1.29,483.74,14.09375,1439.667,41.6443538995,"EPN",0
100,1.14,593.97,13.67567568,1421.25,41.6430942801,"EPN",0
98.82,1.6,390,17.9375,1430.117,41.6408167691,"EPN",0
95.21,2.47,234.31,15.25714286,1441.404,41.638479516,"EPN",0
95.59,2.97,189.74,20.5,1445.748,41.6363474397,"EPN",0
86.59,2.96,67.08,15.34285714,1446.436,41.6341005905,"EPN",0
100,1.45,362.49,70,1749.33,41.2824543119,"SMC",3.73571428571429
97.44,1.56,182.48,61.48571429,1721.896,41.2833194644,"SMC",2.17828571428571
78.37,2.46,84.85,70.97142857,1674.026,41.285821123,"SMC",10.3182857142857
94.78,3.92,120,71.28571429,1673.036,41.287082824,"SMC",11.2685714285714
9.22,2.72,0,68.37837838,1657.976,41.2890786054,"SMC",4.58891891891892
99.95,1.88,182.48,53.45454545,1645.199,41.2913328198,"SMC",4.42
99.81,1.12,474.34,44.82857143,1636.189,41.2933477544,"NFR",5.22142857142857
98.78,1.07,742.16,55.77777778,1624.396,41.2955066722,"SMC",4.17027777777778
98.37,1.09,632.85,53.71428571,1623.82,41.2977726945,"EPN",3.97685714285714
94.89,1.16,664.08,52.88888889,1597.601,41.2965505604,"SMC",6.11083333333333
94.82,1.27,670.82,42.74285714,1773.916,41.2792161345,"PPN",1.68057142857143
99.9,1.19,708.03,51.38888889,1807.895,41.2786480874,"SMC",2.73472222222222
100,1.01,750,60.97222222,1793.358,41.2773324702,"SMC",5.05222222222222
100,1.01,742.16,76.72222222,1791.587,41.2754861948,"PPN",12.4405555555556
99.93,1.01,742.16,71.22857143,1772.325,41.275125801,"SMC",7.27085714285714
100,1.1,453.98,67.57142857,1765.644,41.2730995868,"SMC",10.2114285714286
99.96,1.29,258.07,65.32432432,1743.066,41.2726392069,"SMC",6.03297297297297
73.59,1.35,60,65,1737.049,41.27068266,"SMC",10.0481818181818
100,1.3,192.09,66.77777778,1725.569,41.2695977017,"SMC",8.40222222222222
100,1.18,445.98,62.5,1703.808,41.2684236736,"SMC",4.958125
24.43,2.26,0,27.88571429,2494.234,36.155487909,"NFR",7.18142857142857
72.69,3.33,60,32.14705882,2514.345,36.157608408,"NFR",6.04176470588235
32.97,3.48,0,46.65714286,2516.998,36.159770577,"NFR",3.75514285714286
80.34,2.53,120,27.11111111,2578.918,36.161872819,"NFR",2.14277777777778
4.94,2.65,0,34.17142857,2611.768,36.162996416,"NFR",2.66285714285714
43.94,2.85,30,43.71875,2610.558,36.162878992,"NFR",6.8946875
47.47,2.56,30,45.11428571,2619.389,36.162653334,"EPN",44.6802857142857
6.89,2.12,0,40.97222222,2621.921,36.162273847,"EPN",35.7772222222222
0,1.66,0,36.75,2611.708,36.160835269,"EPN",18.0065625
23.49,2.97,0,33.65625,2698.059,36.159765873,"NFR",3.051875
15.83,2,0,32.3030303,2433.365,36.14974857,"EPN",3.34212121212121
33.65,4.86,0,43.97222222,2541.927,36.150402881,"EPN",5.85194444444444
5.77,6.88,0,46.5,2590.622,36.151348102,"EPN",18.0635294117647
43.89,6.52,42.43,30.34285714,2585.928,36.15367933,"NFR",6.06314285714286
79.09,5.1,108.17,49.875,2597.078,36.155429956,"NFR",16.7128125
100,3.16,247.39,40.22857143,2636.898,36.157306637,"NFR",4.53514285714286
78,3.68,90,39.66666667,2568.298,36.158379877,"NFR",5.52888888888889
59.79,5.95,60,30.94117647,2540.679,36.157155983,"NFR",6.84764705882353
0,1.09,0,35.59459459,2642.969,36.124281171,"SMC",4.58891891891892
9,1.2,0,32.25714286,2683.209,36.127098715,"SMC",4.49171428571429
2.59,1.18,0,34.57142857,2657.677,36.126778854,"SMC",1.47028571428571
9.57,1.18,30,26.03125,2652.784,36.124988002,"JPN",4.569375
5.87,1.42,0,32.84375,2634.367,36.123476716,"NFR",6.559375
0,1.11,0,36.37142857,2630.649,36.122080967,"SMC",10.8114285714286
1.08,1.81,0,42.20588235,2631.705,36.120186147,"LPN",6.16941176470588
4.27,1.48,0,45.34375,2625.723,36.117808159,"LPN",7.9703125
13.6,1.51,30,46.70588235,2621.289,36.115887661,"LPN",10.6105882352941
2.84,1.76,0,34.2,2569.885,36.106256073,"NFR",5.33314285714286
0.01,2.22,0,37.31428571,2544.26,36.103846851,"SMC",9.44257142857143
0,2.52,0,42.30555556,2543.558,36.101685985,"NFR",9.18972222222222
0,2.07,0,28.35135135,2538.02,36.099420887,"NFR",3.44108108108108
2.46,1.74,0,36.02777778,2518.356,36.097297032,"NFR",3.29333333333333
2.53,1.55,0,36.17142857,2515.056,36.094947154,"NFR",6.15828571428571
21.51,1.46,0,38.83783784,2530.573,36.093471576,"SMC",6.42189189189189
5.26,1.38,0,42.40540541,2516.037,36.092409814,"SMC",8.96081081081081
3.54,1.36,0,30.82857143,2548.506,36.093229079,"NFR",3.69
0.37,1.16,0,33.94444444,2507.437,36.089076699,"EPN",5.01638888888889
2.3,1.16,0,28.54285714,2524.265,36.091484197,"SMC",4.16257142857143
28.31,3.11,0,17.54285714,2228.582,37.890114122,"NFR",0
32.57,5.95,30,17.91428571,2217.401,37.892030503,"NFR",0
50.35,9.44,30,20.96875,2203.89,37.893902608,"NFR",0
45.43,8.99,42.43,25.64864865,2188.886,37.89525822,"NFR",0
40.19,7.63,0,34.43243243,2179.796,37.896760487,"NFR",0
89.19,7.45,108.17,29.48571429,2172.874,37.898415214,"NFR",0
92.79,7.95,161.55,31.05714286,2162.464,37.899747806,"NFR",0
92.56,7.84,268.33,35.88235294,2152.846,37.900973993,"NFR",0
52.59,8.47,212.13,35.35294118,2139.693,37.90238646,"NFR",0
78.78,6,108.17,38.85714286,2127.598,37.904053123,"NFR",0
19.14,2.11,0,43.58823529,2162.919,37.896640421,"NFR",0
42.03,3.25,42.43,39.57142857,2172.699,37.895727114,"NFR",0
31.58,5.77,30,42.48571429,2179.823,37.894941599,"NFR",0
53.51,6.52,60,36.22857143,2191.562,37.893023263,"NFR",0
84.92,7.37,94.87,42.6,2197.341,37.891354793,"NFR",0
81.11,6.28,90,41.59375,2211.531,37.890519713,"NFR",0
52.14,7.1,30,30.13888889,2224.093,37.88943579,"NFR",0
55.03,5.12,108.17,38.02702703,2231.454,37.88835238,"NFR",0
25.05,2.27,30,32.15625,2239.252,37.887290815,"EPN",0
34.69,3.94,30,34.63888889,2225.082,37.889853003,"NFR",0
8.02,1.58,0,70.02941176,1600.073,40.246619741,"WFR",31.6097058823529
4.97,1.28,30,77.30555556,1586.209,40.248773982,"WFR",39.2805555555556
15.69,1.39,0,53.88235294,1567.804,40.24718729,"JPN",10.0229411764706
19.11,2.1,0,52.54285714,1590.117,40.243869793,"NFR",18.1854285714286
27.44,2.05,30,56.14285714,1596.875,40.241851892,"NFR",16.9208571428571
10.83,1.97,0,65.85714286,1621.728,40.239415075,"SMC",27.5068571428571
0.74,1.86,0,70.75,1621.78,40.237897918,"SMC",26.5669444444444
0.76,1.63,0,71.91428571,1609.056,40.235540013,"SMC",22.3845714285714
18.72,2.02,0,45.125,1615.307,40.23308773,"NFR",11.81125
15.42,2.64,0,65.57142857,1652.127,40.231236905,"SMC",29.4237142857143
0.7,1.97,0,66.02857143,1591.461,40.244714363,"SMC",31.2394285714286
4.83,2.17,0,59.47222222,1563.096,40.235001748,"SMC",24.3544444444444
17.49,2,0,75.81081081,1563.541,40.233207152,"WFR",45.0391891891892
1.24,2.15,0,75.09090909,1556.154,40.231309672,"SMC",33.8978787878788
2.39,1.64,0,73.02857143,1594.092,40.229016439,"SMC",34.8848571428571
11.74,2.26,0,64.96875,1586.795,40.229541022,"SMC",24.4034375
18.98,2.2,30,74.8,1647.369,40.2272945581,"SMC",67.8248571428572
1.24,1.81,0,75.27027027,1722.137,40.2257938001,"SMC",42.0418918918919
49.55,2.24,30,71.0625,1769.407,40.2235746413,"NFR",46.2165625
60.6,3.35,30,70.11764706,1765.531,40.2225651892,"NFR",50.4202941176471
99.88,3.81,182.48,66.48484848,1768.256,40.2203700008,"NFR",42.4348484848485
39.73,2.57,0,79.02777778,1592.425,36.190748795,"HRD",0.753611111111111
34.8,2.02,30,74.59375,1601.058,36.191015421,"HRD",2.3071875
